mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.3434190273284914,0.1783996295699799,0.27486186027526854,0.0553888331801222,balanced_subsample,20,,9,6,324,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 324}",0.9131313131313131,0.898989898989899,0.9140625,0.87109375,0.9354166666666667,0.9065388257575757,0.021200641265083472,35,0.9612403100775194,0.9644911227806952,0.9582597730138713,0.9634300126103404,0.9563275434243176,0.9607497523813487,0.0030717494534418755
3.536916971206665,0.1967387928892386,0.3084670066833496,0.021396439158612127,balanced_subsample,20,,9,9,437,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 437}",0.9131313131313131,0.901010101010101,0.9140625,0.87109375,0.9333333333333333,0.9065261994949495,0.020517951144241573,36,0.9617404351087773,0.9646161540385096,0.9582597730138713,0.9631778058007565,0.9560794044665013,0.9607747144856832,0.003157055235859473
1.721351957321167,0.06558779049393862,0.2552743434906006,0.013926302646746984,balanced,20,,9,5,260,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 260}",0.9131313131313131,0.898989898989899,0.9140625,0.8671875,0.9375,0.9061742424242425,0.02308033536817275,37,0.9618654663665918,0.9642410602650663,0.9586380832282472,0.9630517023959646,0.9560794044665013,0.9607751433444742,0.0030000365017247175
2.3171059131622314,0.12592529893434015,0.2789449691772461,0.024169198267449465,balanced,20,,4,12,283,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 283}",0.9131313131313131,0.898989898989899,0.900390625,0.880859375,0.9375,0.9061742424242425,0.018738257412672495,37,0.978744686171543,0.9789947486871717,0.9764186633039094,0.9812105926860025,0.9758064516129032,0.9782350284923058,0.0019436088162019468
2.451654052734375,0.011876063433323106,0.2385021209716797,0.013663608603503087,,3,,7,13,608,"{'class_weight': None, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 608}",0.9111111111111111,0.898989898989899,0.908203125,0.876953125,0.9354166666666666,0.9061347853535354,0.018916073177662036,39,0.9598649662415604,0.9598649662415605,0.9640605296343001,0.9646910466582598,0.9576923076923077,0.9612347632935977,0.002691933495602638
0.7025023937225342,0.03733340874006227,0.17729535102844238,0.03209081618674872,,5,sqrt,3,2,104,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 104}",0.9030303030303031,0.9191919191919191,0.896484375,0.875,0.9354166666666668,0.9058246527777778,0.020491849578477075,40,0.9877469367341836,0.9912478119529883,0.9905422446406053,0.991046658259773,0.9882133995037221,0.9897594102182545,0.0014781999614873846
4.201490020751953,0.3253291706964279,0.3665951728820801,0.051376684032484174,balanced_subsample,5,,8,5,763,"{'class_weight': 'balanced_subsample', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 763}",0.9131313131313131,0.896969696969697,0.9140625,0.869140625,0.9333333333333333,0.9053274936868687,0.021451662960440473,41,0.9653663415853964,0.9662415603900975,0.9612862547288776,0.965952080706179,0.9600496277915632,0.9637791730404228,0.0025856578522775037
2.181027555465698,0.1295656774891759,0.3150793552398682,0.051256542778147715,balanced,20,,7,8,289,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",0.9070707070707071,0.8929292929292929,0.9140625,0.875,0.9375,0.9053125,0.020918319349123127,42,0.9701175293823455,0.9708677169292323,0.9634300126103404,0.9684741488020177,0.9629032258064516,0.9671585267060776,0.003354222817807478
6.5906353950500485,0.09379499060818845,0.5226849555969239,0.027421381071187967,balanced_subsample,,,6,6,709,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 709}",0.9111111111111111,0.8949494949494949,0.90234375,0.875,0.9375,0.9041808712121213,0.02048564929402734,43,0.974368592148037,0.9742435608902225,0.9707440100882723,0.9769230769230769,0.9681141439205955,0.9728786767940407,0.0030886082370118794
7.293064928054809,0.09551424942985787,0.5060648441314697,0.04743696142474146,balanced_subsample,3,,6,10,791,"{'class_weight': 'balanced_subsample', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 791}",0.9111111111111111,0.896969696969697,0.90625,0.873046875,0.9291666666666667,0.903308869949495,0.018407195965576276,44,0.9648662165541385,0.9629907476869217,0.9656998738965953,0.9673392181588902,0.9586848635235732,0.9639161839640238,0.0029673025006127984
